
Label=v(2) vs T
LabelX=T
LabelY=v(2)
Data Point Count=10005
T,v(2)
 4.0659999999999709E-006,-6.4992871428024392E-004
 4.0759999999999708E-006,-6.3590783315075250E-004
 4.0859999999999707E-006,-6.2140822661464290E-004
 4.0959999999999706E-006,-6.0640894400867658E-004
 4.1059999999999705E-006,-5.9095378048026176E-004
 4.1159999999999704E-006,-5.7502275237011804E-004
 4.1259999999999703E-006,-5.5866015731702019E-004
 4.1359999999999702E-006,-5.4184693966598989E-004
 4.1459999999999701E-006,-5.2462786252471902E-004
 4.1559999999999700E-006,-5.0698475705586064E-004
 4.1659999999999699E-006,-4.8896281266616593E-004
 4.1759999999999698E-006,-4.7054470408561152E-004
 4.1859999999999697E-006,-4.5177600582944774E-004
 4.1959999999999697E-006,-4.3264019101087067E-004
 4.2059999999999696E-006,-4.1318317617532039E-004
 4.2159999999999695E-006,-3.9338918583714701E-004
 4.2259999999999694E-006,-3.7330443374478881E-004
 4.2359999999999693E-006,-3.5291384717516341E-004
 4.2459999999999692E-006,-3.3226389064788808E-004
 4.2559999999999691E-006,-3.1134014405400257E-004
 4.2659999999999690E-006,-2.9018927479708710E-004
 4.2759999999999689E-006,-2.6879746387535060E-004
 4.2859999999999688E-006,-2.4721153238742570E-004
 4.2959999999999687E-006,-2.2541820972890288E-004
 4.3059999999999686E-006,-2.0346442036061482E-004
 4.3159999999999685E-006,-1.8133738832227538E-004
 4.3259999999999684E-006,-1.5908409012139086E-004
 4.3359999999999683E-006,-1.3669218980780708E-004
 4.3459999999999682E-006,-1.1420866380174559E-004
 4.3559999999999681E-006,-9.1621560813946466E-005
 4.3659999999999680E-006,-6.8977804391781618E-005
 4.3759999999999679E-006,-4.6265772010091120E-005
 4.3859999999999678E-006,-2.3532281075049690E-005
 4.3959999999999677E-006,-7.6598155068734589E-007
 4.4059999999999676E-006, 2.1986468878880562E-005
 4.4159999999999675E-006, 4.4736204242739481E-005
 4.4259999999999674E-006, 6.7436780301056133E-005
 4.4359999999999674E-006, 9.0099171594371950E-005
 4.4459999999999673E-006, 1.1267720101906602E-004
 4.4559999999999672E-006, 1.3518174001006246E-004
 4.4659999999999671E-006, 1.5756693209007915E-004
 4.4759999999999670E-006, 1.7984360166483002E-004
 4.4859999999999669E-006, 2.0196626600086899E-004
 4.4959999999999668E-006, 2.2394575807440479E-004
 4.5059999999999667E-006, 2.4573702147104786E-004
 4.5159999999999666E-006, 2.6735095269178540E-004
 4.5259999999999665E-006, 2.8874297350629970E-004
 4.5359999999999664E-006, 3.0992409808247454E-004
 4.5459999999999663E-006, 3.3085027736318352E-004
 4.5559999999999662E-006, 3.5153269634891158E-004
 4.5659999999999661E-006, 3.7192788510602285E-004
 4.5759999999999660E-006, 3.9204725149565728E-004
 4.5859999999999659E-006, 4.1184795345946152E-004
 4.5959999999999658E-006, 4.3134167245192489E-004
 4.6059999999999657E-006, 4.5048624168735237E-004
 4.6159999999999656E-006, 4.6929366549718066E-004
 4.6259999999999655E-006, 4.8772249825967647E-004
 4.6359999999999654E-006, 5.0578511486848140E-004
 4.6459999999999653E-006, 5.2344083510410156E-004
 4.6559999999999652E-006, 5.4070245036501102E-004
 4.6659999999999652E-006, 5.5753008827740794E-004
 4.6759999999999651E-006, 5.7393700080571092E-004
 4.6859999999999650E-006, 5.8988416393431289E-004
 4.6959999999999649E-006, 6.0538533224004857E-004
 4.7059999999999648E-006, 6.2040236851689369E-004
 4.7159999999999647E-006, 6.3494956985919412E-004
 4.7259999999999646E-006, 6.4898972213709761E-004
 4.7359999999999645E-006, 6.6253770260588584E-004
 4.7459999999999644E-006, 6.7555725417684626E-004
 4.7559999999999643E-006, 6.8806386953485269E-004
 4.7659999999999642E-006, 7.0002228018595377E-004
 4.7759999999999641E-006, 7.1144862703261631E-004
 4.7859999999999640E-006, 7.2230865921589775E-004
 4.7959999999999639E-006, 7.3261919606504549E-004
 4.8059999999999638E-006, 7.4234703078872582E-004
 4.8159999999999637E-006, 7.5150968868320869E-004
 4.8259999999999636E-006, 7.6007503076338167E-004
 4.8359999999999635E-006, 7.6806131308227615E-004
 4.8459999999999634E-006, 7.7543748542797768E-004
 4.8559999999999633E-006, 7.8222255657583984E-004
 4.8659999999999632E-006, 7.8838658321351109E-004
 4.8759999999999631E-006, 7.9394934591565220E-004
 4.8859999999999630E-006, 7.9888202349495143E-004
 4.8959999999999629E-006, 8.0320518445812920E-004
 4.9059999999999629E-006, 8.0689114201640483E-004
 4.9159999999999628E-006, 8.0996126575068924E-004
 4.9259999999999627E-006, 8.1238901255014262E-004
 4.9359999999999626E-006, 8.1419656318424132E-004
 4.9459999999999625E-006, 8.1535852447299018E-004
 4.9559999999999624E-006, 8.1589789543310299E-004
 4.9659999999999623E-006, 8.1579043601863910E-004
 4.9759999999999622E-006, 8.1505996747839821E-004
 4.9859999999999621E-006, 8.1368340304028783E-004
 4.9959999999999620E-006, 8.1168538708743581E-004
 5.0059999999999619E-006, 8.0904398319394495E-004
 5.0159999999999618E-006, 8.0578465669769713E-004
 5.0259999999999617E-006, 8.0188661552941447E-004
 5.0359999999999616E-006, 7.9737614073074404E-004
 5.0459999999999615E-006, 7.9223357555254208E-004
 5.0559999999999614E-006, 7.8648600843772901E-004
 5.0659999999999613E-006, 7.8011490589849960E-004
 5.0759999999999612E-006, 7.7314815245443209E-004
 5.0859999999999611E-006, 7.6556832283190498E-004
 5.0959999999999610E-006, 7.5740408331925345E-004
 5.1059999999999609E-006, 7.4863909886480800E-004
 5.1159999999999608E-006, 7.3930280028245321E-004
 5.1259999999999607E-006, 7.2937992185776346E-004
 5.1359999999999607E-006, 7.1890063880879706E-004
 5.1459999999999606E-006, 7.0785073104262042E-004
 5.1559999999999605E-006, 6.9626109524805629E-004
 5.1659999999999604E-006, 6.8411853047726644E-004
 5.1759999999999603E-006, 6.7145462921918168E-004
 5.1859999999999602E-006, 6.5825718051299017E-004
 5.1959999999999601E-006, 6.4455844432307913E-004
 5.2059999999999600E-006, 6.3034716792335194E-004
 5.2159999999999599E-006, 6.1565624786655672E-004
 5.2259999999999598E-006, 6.0047535541009149E-004
