Groups:
Group =, ADC_A12, ADC_A11, ADC_A10, ADC_A9, ADC_A8, ADC_A7, ADC_A6, ADC_A5, ADC_A4, ADC_A3, ADC_A2, ADC_A1,  binary

Data:
time unit: us, Group, ADC_A12, ADC_A11, ADC_A10, ADC_A9, ADC_A8, ADC_A7, ADC_A6, ADC_A5, ADC_A4, ADC_A3, ADC_A2, ADC_A1, 
0, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, 
3697, 100011001000, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
3698, 100010110010, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
3699, 100010001110, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
3700, 100010000100, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
3701, 100001110100, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 
3702, 100001001100, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
3703, 100001010101, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 
3704, 100000100101, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 
3705, 100000010101, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 
3706, 100000001001, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
3707, 011111011001, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
3708, 011111010111, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 
3709, 011111001111, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
3710, 011111000111, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
3711, 011111001000, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
3712, 011111001001, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 
3713, 011111000010, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
3714, 011111001001, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 
3715, 011111001010, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
3716, 011111001111, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
3717, 011110111110, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
3718, 011111001010, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
3719, 011111001111, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
3720, 011111010011, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 
3721, 011111100111, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
3722, 011111100000, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
3723, 011111011110, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
3724, 011111111010, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
3725, 011111111011, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
3726, 011111111011, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
3727, 100000010000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
3728, 100000001111, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
3729, 011111111000, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
3730, 100000001101, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
3731, 011111110111, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
3732, 011111011001, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
3733, 011110010001, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 
3734, 011110000001, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 
3735, 011101000011, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 
3736, 011101001110, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
3737, 011100010001, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
3738, 011011001010, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
3739, 011010111011, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 
3740, 011010000000, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
3741, 011001101000, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
3742, 011001010110, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
3743, 011000101011, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 
3744, 011001000000, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
3745, 011000101101, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 
3746, 011000100101, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 
3747, 011001000101, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
3748, 011000111110, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 
3749, 011001100111, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
3750, 011010001110, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
3751, 011010100000, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
3752, 011011000110, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
3753, 011011100111, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
3754, 011100011110, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
3755, 011100101010, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
3756, 011101100000, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
3757, 011101111000, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
3758, 011110010000, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
3759, 011111000010, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
3760, 011111001101, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 
3761, 011111111001, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
3762, 100000001110, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
3763, 100000000010, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
3764, 100000100010, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
3765, 100000100011, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 
3766, 100000101011, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 
3767, 100000100100, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
3768, 100000110011, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
3769, 100000110111, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 
3770, 100000101100, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
3771, 100000100111, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 
3772, 100000101110, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
3773, 100000101011, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 
3774, 100000101011, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 
3775, 100000101010, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
3776, 100000101110, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
3777, 100001001010, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
3778, 100000111101, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 
3779, 100001010010, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
3780, 100001011111, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
3781, 100001011001, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
3782, 100001110010, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
3783, 100001111000, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 
3784, 100010001000, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
3785, 100010100100, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
3786, 100010101101, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 
3787, 100010111000, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
3788, 100010111110, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
3789, 100011011010, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
3790, 100010111101, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 
3791, 100011100001, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
3792, 100011100010, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
3793, 100011011100, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
3794, 100100001111, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
3795, 100011111001, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
3796, 100011110010, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
3797, 100011110011, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
3798, 100011110111, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
3799, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 
3800, 100100110010, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
3801, 100101010100, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
3802, 100101011011, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 
3803, 100101100110, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
3804, 100101011110, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
3805, 100101001100, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
3806, 100100111101, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
3807, 100100010011, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 
3808, 100011101010, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
3809, 100011010100, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3810, 100011000010, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
3811, 100010011011, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3812, 100010001101, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 
3813, 100001111100, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
3814, 100001100001, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
3815, 100001010111, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
3816, 100000100001, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 
3817, 100000101111, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
3818, 100000000110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
3819, 011111110111, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
3820, 011111100101, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 
3821, 011111000100, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
3822, 011111010110, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
3823, 011111000011, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 
3824, 011111000000, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
3825, 011111000110, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
3826, 011111001010, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
3827, 011111000010, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
3828, 011111010101, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 
3829, 011110110100, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
3830, 011111001101, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 
3831, 011111010000, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
3832, 011111000001, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 
3833, 011111100111, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
3834, 011111011100, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
3835, 011111110001, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
3836, 100000000100, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
3837, 011111100111, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
3838, 011111101001, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
3839, 100000000101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
3840, 011111110111, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
3841, 100000100011, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 
3842, 100000011001, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 
3843, 011111110011, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 
3844, 011111101010, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
3845, 011111000010, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
3846, 011110011011, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 
3847, 011101111001, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 
3848, 011101000100, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
3849, 011100010010, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
3850, 011011100010, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
3851, 011011000101, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3852, 011010100010, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 
3853, 011001110010, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
3854, 011001100010, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
3855, 011001001010, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
3856, 011000010011, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
3857, 011000111111, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3858, 011000101101, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 
3859, 011000101101, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 
3860, 011001011001, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
3861, 011001001011, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
3862, 011001101110, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
3863, 011010011010, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
3864, 011010101111, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 
3865, 011011100101, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
3866, 011011111000, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
3867, 011100011110, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
3868, 011101011010, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
3869, 011101011010, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
3870, 011110010011, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 
3871, 011110110111, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 
3872, 011110111111, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 
3873, 011111110000, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
3874, 011111110001, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
3875, 100000001111, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
3876, 100000011101, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
3877, 100000011000, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
3878, 100000110000, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
3879, 100000101001, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
3880, 100000110011, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
3881, 100000101011, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 
3882, 100000100111, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 
3883, 100000111010, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 
3884, 100000100101, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 
3885, 100000110000, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
3886, 100000100111, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 
3887, 100000101110, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
3888, 100000111100, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
3889, 100000110100, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
3890, 100001000001, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 
3891, 100001001101, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
3892, 100001001010, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
3893, 100001100010, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
3894, 100001101101, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
3895, 100001111010, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 
3896, 100010000110, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
3897, 100010010011, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 
3898, 100010011110, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 
3899, 100010110001, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 
3900, 100010111110, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
3901, 100011000000, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
3902, 100011011101, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
3903, 100011100000, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
3904, 100011100100, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
3905, 100011111010, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
3906, 100011110011, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
3907, 100011100000, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
3908, 100011111001, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
3909, 100011101111, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
3910, 100011110001, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
3911, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 
3912, 100100011011, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 
3913, 100101011101, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 
3914, 100101010100, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
3915, 100101001011, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
3916, 100101110011, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 
3917, 100101010110, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
3918, 100101000011, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 
3919, 100100101101, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 
3920, 100100000010, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
3921, 100011011101, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
3922, 100011010001, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3923, 100010100001, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 
3924, 100010100000, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
3925, 100001111101, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 
3926, 100001100110, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
3927, 100001100100, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
3928, 100000111011, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 
3929, 100000101111, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
3930, 100000100110, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
3931, 011111101000, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
3932, 011111101000, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
3933, 011111100000, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
3934, 011111001001, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 
3935, 011111001001, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 
3936, 011111010001, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 
3937, 011110110111, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 
3938, 011111000111, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
3939, 011111001001, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 
3940, 011111001100, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
3941, 011111000000, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
3942, 011111001111, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
3943, 011111001011, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 
3944, 011111001010, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
3945, 011111011110, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
3946, 011111010110, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
3947, 011111100100, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
3948, 011111011110, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
3949, 011111111010, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
3950, 011111111011, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
3951, 100000001011, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
3952, 011111111011, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
3953, 100000001100, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
3954, 100000000011, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
3955, 011111110011, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 
3956, 100000000010, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
3957, 011111001101, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 
3958, 011110010000, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
3959, 011110000101, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 
3960, 011100111000, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
3961, 011101100101, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
3962, 011011100011, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
3963, 011011101000, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
3964, 011010110011, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 
3965, 011001010011, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
3966, 011010101100, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
3967, 011000100110, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
3968, 011001000010, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
3969, 011000111111, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3970, 011000001010, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
3971, 011001001100, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
3972, 011000110100, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
3973, 011001000010, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
3974, 011001110000, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
3975, 011001111000, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 
3976, 011010100110, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 
3977, 011011010101, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
3978, 011011011101, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
3979, 011100001010, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
3980, 011101000000, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
3981, 011101001000, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
3982, 011110000111, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
3983, 011110011100, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
3984, 011110110101, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 
3985, 011111100011, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
3986, 011111101101, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 
3987, 011111111100, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
3988, 100000001010, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
