
Label=v(2) vs T
LabelX=T
LabelY=v(2)
Data Point Count=10005
T,v(2)
 4.9259999999999627E-006, 8.1245742358304158E-006
 4.9359999999999626E-006, 8.1425672657659049E-006
 4.9459999999999625E-006, 8.1542605307181050E-006
 4.9559999999999624E-006, 8.1595711870370259E-006
 4.9659999999999623E-006, 8.1585688431655618E-006
 4.9759999999999622E-006, 8.1511805404475063E-006
 4.9859999999999621E-006, 8.1374857646707519E-006
 4.9959999999999620E-006, 8.1174214397004953E-006
 5.0059999999999619E-006, 8.0910769108198481E-006
 5.0159999999999618E-006, 8.0583989512023417E-006
 5.0259999999999617E-006, 8.0194867170757807E-006
 5.0359999999999616E-006, 7.9742967670710007E-006
 5.0459999999999615E-006, 7.9229379892601446E-006
 5.0559999999999614E-006, 7.8653766334417975E-006
 5.0659999999999613E-006, 7.8017312101285285E-006
 5.0759999999999612E-006, 7.7319775358511811E-006
 5.0859999999999611E-006, 7.6562436041959169E-006
 5.0959999999999610E-006, 7.5745146442325210E-006
 5.1059999999999609E-006, 7.4869279637237212E-006
 5.1159999999999608E-006, 7.3934780208076297E-006
 5.1259999999999607E-006, 7.2943112395221302E-006
 5.1359999999999607E-006, 7.1894310948959123E-006
 5.1459999999999606E-006, 7.0789929009528760E-006
 5.1559999999999605E-006, 6.9630089093873694E-006
 5.1659999999999604E-006, 6.8416430702368851E-006
 5.1759999999999603E-006, 6.7149161443373097E-006
 5.1859999999999602E-006, 6.5830004368737041E-006
 5.1959999999999601E-006, 6.4459249238329208E-006
 5.2059999999999600E-006, 6.3038699586628266E-006
 5.2159999999999599E-006, 6.1568724129587225E-006
 5.2259999999999598E-006, 6.0051203564820482E-006
